,Date,PM2.5,PM10,NO2,SO2,CO,Ozone,NH3,PM2.5_SI,PM10_SI,NO2_SI,SO2_SI,CO_SI,Ozone_SI,NH3_SI,AQI,AQI_Category
0,2021-01-01,116.7521676300578,209.82869355809754,43.621566794942275,13.023525872442839,1.317841726618705,40.87391908212561,33.585169988276675,288.91257225433526,173.30899773323262,54.293763409030035,16.279407340553547,62.86027178257394,40.87391908212561,8.396292497069169,288.91257225433526,Poor
1,2021-01-02,87.19852213916045,167.79924159021408,45.51046180159636,12.220701643489255,1.0641851441241685,42.03039465695203,24.180133171912836,190.43633419920292,145.3833887075919,56.666990468672346,15.275877054361569,,42.03039465695203,6.045033292978209,190.43633419920292,Moderate
2,2021-01-03,72.29067955477446,165.87616899618806,40.48826945412311,17.118354430379746,1.0215798922800718,42.895896596858634,24.76792380952381,139.5440439973335,144.10564248740013,,21.397943037974684,,42.895896596858634,6.191980952380953,144.10564248740013,Moderate
3,2021-01-04,50.43503151260504,148.75847972972971,14.0467656587473,15.711582880434783,0.5804962243797195,20.75587610619469,23.66556242969629,83.83850152129818,132.73214424995464,17.558457073434127,19.639478600543477,29.024811218985974,20.75587610619469,5.916390607424073,132.73214424995464,Moderate
4,2021-01-05,26.48151898734177,67.94887711864406,11.756137142857144,16.447259311314127,0.546391694725028,24.56845498783455,13.128267477203648,44.13586497890295,67.94887711864406,14.69517142857143,20.55907413914266,27.3195847362514,24.56845498783455,3.282066869300912,67.94887711864406,Satisfactory
5,2021-01-06,21.483694083694086,52.22869379014989,12.67679806362379,14.567409406322282,0.38715992037159924,13.357221374045801,11.98708752904725,35.806156806156814,52.22869379014989,15.845997579529739,18.20926175790285,19.35799601857996,13.357221374045801,2.9967718822618123,52.22869379014989,Satisfactory
6,2021-01-07,20.75259052924791,61.83321237358715,13.026744744744745,14.329108978752569,0.6259908098793796,16.528329081632652,15.032482315112539,34.587650882079856,61.83321237358715,16.28343093093093,17.91138622344071,31.29954049396898,16.528329081632652,3.7581205787781347,61.83321237358715,Satisfactory
7,2021-01-08,19.071870229007633,55.46820813232253,13.398928332217011,13.423159908186687,0.3931980617807389,27.029483914209113,12.718029556650245,31.78645038167939,55.46820813232253,16.748660415271264,16.77894988523336,19.659903089036945,27.029483914209113,3.1795073891625614,55.46820813232253,Satisfactory
8,2021-01-09,16.83113606340819,38.88810955243821,12.198952380952381,14.812339055793993,0.7682563749138526,12.672734212352532,11.24362363919129,28.051893439013654,38.88810955243821,15.248690476190475,18.51542381974249,38.412818745692626,12.672734212352532,2.8109059097978224,38.88810955243821,Good
9,2021-01-10,22.63687074829932,60.32237579617835,13.124608749229822,12.795498007968128,0.9387732558139535,16.072178694158076,11.84608777429467,37.7281179138322,60.32237579617835,16.405760936537277,15.99437250996016,46.93866279069768,16.072178694158076,2.9615219435736675,60.32237579617835,Satisfactory
10,2021-01-11,90.39348255813954,179.2332443257677,36.2807908496732,18.39148356054531,1.1646100278551532,38.66586545729403,18.617522935779817,,152.98047777349666,45.3509885620915,22.98935445068164,54.51765707211389,38.66586545729403,4.654380733944954,152.98047777349666,Moderate
11,2021-01-12,57.581563614744354,106.54646910466583,28.771440251572326,14.097061403508771,0.7832409240924092,20.073477321814256,16.02531725888325,95.91367645249909,104.68523786148938,35.964300314465405,17.621326754385965,39.16204620462046,20.073477321814256,4.006329314720812,104.68523786148938,Moderate
12,2021-01-13,84.4126776277158,162.10410824108243,34.45194348327566,13.367717105263159,0.9187291897891232,31.676723095526,25.48043956043956,180.92603741875394,141.59937393199436,43.06492935409458,16.70964638157895,45.93645948945616,31.676723095526,6.37010989010989,180.92603741875394,Moderate
13,2021-01-14,85.76422034918724,165.494133977067,35.98790804597701,12.701338582677165,0.8542873432155075,42.92644538322269,28.202483383685802,185.53992464032885,143.85180713912507,44.98488505747126,15.876673228346457,42.714367160775375,42.92644538322269,7.0506208459214506,185.53992464032885,Moderate
14,2021-01-15,63.92698702830189,129.59021264028354,32.203222286042504,10.963162162162162,0.7374116305587229,39.6903990746096,28.024191829484902,110.99212813109955,119.99618155294007,40.254027857553126,13.703952702702702,36.870581527936146,39.6903990746096,7.0060479573712255,119.99618155294007,Moderate
15,2021-01-16,67.30673382173381,134.0253049555273,43.28597742127154,12.039985454545453,0.8177126099706745,45.500296208530806,28.285214953271026,122.52988442591888,122.94298785635706,53.87212547800783,15.049981818181816,40.88563049853373,45.500296208530806,7.071303738317757,122.94298785635706,Moderate
16,2021-01-17,76.2707432854466,145.81955661664392,34.325002925687535,11.107998500749625,0.91375,39.14491116751269,24.65470951792336,153.13115811238666,130.77943694662918,42.90625365710942,13.884998125937031,45.6875,39.14491116751269,6.16367737948084,153.13115811238666,Moderate
17,2021-01-18,48.40194781553398,108.13974967907575,31.674747105423524,9.359976470588235,0.7399319727891157,43.515956175298804,21.705623800383876,80.40329113659189,105.74386052502348,39.593433881779404,11.699970588235294,36.99659863945578,43.515956175298804,5.426405950095969,105.74386052502348,Moderate
18,2021-01-19,77.78446100917432,164.57939952437573,38.77240498812352,13.638402489626557,1.084475138121547,50.31710422163588,25.9697845373891,158.2986772382158,143.24403055646442,48.4655062351544,17.048003112033197,,,6.492446134347275,158.2986772382158,Moderate
19,2021-01-20,81.49309635722679,164.21075862068966,44.522962962962964,12.494449511400651,1.1001215805471125,46.167909642616316,28.635506634499396,170.9591910126018,142.99909465401527,55.42628679962014,15.618061889250814,51.00661938534279,46.167909642616316,7.158876658624849,170.9591910126018,Moderate
20,2021-01-21,93.12964922369177,175.64316014669927,37.575938763720394,13.94699542782495,0.9695815899581589,57.61314883148831,21.583861445783132,208.27018183260293,150.59511982901495,46.96992345465049,17.433744284781188,48.47907949790795,57.61314883148831,5.395965361445783,208.27018183260293,Poor
21,2021-01-22,112.56924795640327,211.48237024221453,43.8634410430839,12.774179197994988,1.1559038238702202,46.38659386068477,22.02262285375962,274.63294992013533,174.40774935556536,54.5976566951567,15.967723997493735,54.043652632934204,46.38659386068477,5.505655713439905,274.63294992013533,Poor
22,2021-01-23,112.33754278728607,212.59178799489143,40.74118836915297,13.567025139664803,1.1492582953806116,49.610521452145214,19.65122532334922,273.8419564117697,175.1448792717735,,16.958781424581005,53.68184052627774,49.610521452145214,4.912806330837305,273.8419564117697,Poor
23,2021-01-24,82.44889170896785,173.81546017699114,32.37725254394079,10.292837022132797,0.8227297794117647,43.16504672897196,20.37646317829457,174.22207859268335,149.38074199679278,40.47156567992599,12.866046277665998,41.13648897058824,43.16504672897196,5.094115794573643,174.22207859268335,Moderate
24,2021-01-25,95.94089337175794,227.77021712907117,39.28798906439854,11.313255190890823,0.8950120481927711,48.909150702426565,20.888228092783503,217.86718771738055,185.2298758105909,49.109986330498174,14.141568988613528,44.75060240963856,48.909150702426565,5.222057023195876,217.86718771738055,Poor
25,2021-01-26,96.42896803140775,209.09447831184056,39.11596885813149,11.446503906250001,0.9566315205327414,58.160764218009476,21.923235831809873,219.53337362446092,172.8211634420954,48.89496107266436,14.308129882812501,47.831576026637066,58.160764218009476,5.480808957952468,219.53337362446092,Poor
26,2021-01-27,99.57615131578947,196.853409480297,41.788042117245304,10.553657142857142,1.1185002736726875,38.56466470588235,20.732649366324683,230.27720621597098,164.68783582919062,51.99010419859025,13.192071428571428,52.007237122179646,38.56466470588235,5.183162341581171,230.27720621597098,Poor
27,2021-01-28,105.58159632034632,203.6130251609128,39.16908026755853,10.102459119496855,1.1204128191200433,41.95525912838634,21.343724792408064,250.77855295566502,169.1791241002038,48.961350334448156,12.628073899371069,52.11136459653569,41.95525912838634,5.335931198102016,250.77855295566502,Poor
28,2021-01-29,96.59986203090509,199.0501111111111,45.74606722689075,12.026178142766897,1.1540307523338824,39.710613825983316,22.75477870813397,220.11677038136565,166.14738926174496,56.96300754147812,15.03272267845862,53.94167429373359,39.710613825983316,5.688694677033492,220.11677038136565,Poor
29,2021-01-30,91.87879428571429,181.69428743961353,44.64980633802817,11.88299416720674,1.1432891705069124,35.35864004990643,28.80637654320988,204.0000218719212,154.6156674934345,55.58565411700975,14.853742709008424,53.356854838709666,35.35864004990643,7.20159413580247,204.0000218719212,Poor
30,2021-01-31,84.62259537572254,172.1110700876095,42.9574003569304,12.8365625,1.1448467322151532,35.41908529048208,23.60371518987342,181.64265317919075,148.24829489042511,53.45929788434845,16.045703125,53.44165542060278,35.41908529048208,5.900928797468355,181.64265317919075,Moderate
31,2021-02-01,116.10449729078869,210.72726060606058,32.24147042253521,10.33154034229829,1.1438238702201622,33.224929143561305,27.22803582089552,286.70155971683033,173.9060322147651,40.30183802816901,12.914425427872862,53.38596626754216,33.224929143561305,6.80700895522388,286.70155971683033,Poor
32,2021-02-02,82.39683494044243,161.9740756302521,35.70938752146537,13.287674271229404,0.9566629526462396,37.54987417615338,23.924928143712574,174.04436755530347,141.5129764254695,44.63673440183172,16.609592839036754,47.83314763231198,37.54987417615338,5.9812320359281435,174.04436755530347,Moderate
33,2021-02-03,69.71082251082251,179.415773843518,38.10751501911524,18.60452157598499,1.0333961218836565,35.686873479318734,25.93043093270366,130.73694581280787,153.10175577522335,47.63439377389405,23.255651969981237,,35.686873479318734,6.482607733175915,153.10175577522335,Moderate
34,2021-02-04,63.27259237875289,164.49296211251433,15.342264050901377,14.055970047651464,0.501796832332059,25.81215734480639,21.64617372182518,108.75816018953573,143.1865989875095,19.177830063626722,17.56996255956433,25.089841616602946,25.81215734480639,5.411543430456295,143.1865989875095,Moderate
